date,close,volume
2025-01-08,27540.0,6154100
2025-01-09,27035.0,4369400
2025-01-10,27025.0,4977300
2025-01-14,26020.0,4567400
2025-01-15,25655.0,4222800
2025-01-16,26650.0,5085600
2025-01-17,26655.0,4021500
2025-01-20,26650.0,3110300
2025-01-21,27035.0,3889800
2025-01-22,27490.0,4631700
2025-01-23,27430.0,4186300
2025-01-24,27135.0,3296400
2025-01-27,25805.0,4537100
2025-01-28,24325.0,5508300
2025-01-29,24895.0,4633600
2025-01-30,25360.0,4121100
2025-01-31,26205.0,4175100
2025-02-03,25750.0,3239200
2025-02-04,26025.0,3495500
2025-02-05,26070.0,2242900
2025-02-06,26580.0,2942000
2025-02-07,25500.0,4736900
2025-02-10,25635.0,3122900
2025-02-12,25650.0,3070600
2025-02-13,25350.0,3027300
2025-02-14,24825.0,3719800
2025-02-17,24790.0,2675700
2025-02-18,25130.0,2601600
2025-02-19,26015.0,4084800
2025-02-20,25200.0,3740200
2025-02-21,25455.0,2734300
2025-02-25,24200.0,5001500
2025-02-26,22945.0,5996200
2025-02-27,23155.0,3757500
2025-02-28,22125.0,5111500
2025-03-03,22380.0,2698700
2025-03-04,22450.0,3782000
2025-03-05,22035.0,3107200
2025-03-06,21780.0,3485300
2025-03-07,21115.0,4349600
2025-03-10,21475.0,2848500
2025-03-11,21370.0,3772400
2025-03-12,21335.0,2519400
2025-03-13,21320.0,3219800
2025-03-14,21480.0,3667800
2025-03-17,21955.0,2734800
2025-03-18,22330.0,2372800
2025-03-19,22200.0,2852100
2025-03-21,22365.0,2918400
2025-03-24,22190.0,1957300
2025-03-25,22310.0,2724200
2025-03-26,22670.0,2932600
2025-03-27,22290.0,3317100
2025-03-28,21525.0,3180400
2025-03-31,20110.0,4453200
2025-04-01,20250.0,3003700
2025-04-02,20640.0,3538400
2025-04-03,19880.0,4719000
2025-04-04,18960.0,5626300
2025-04-07,17060.0,6089700
2025-04-08,18550.0,4906100
2025-04-09,17420.0,5792400
2025-04-10,19665.0,5516600
2025-04-11,19640.0,5253900
2025-04-14,19905.0,4692600
2025-04-15,19990.0,2442700
2025-04-16,19690.0,4413600
2025-04-17,19810.0,4333100
2025-04-18,19515.0,2346100
2025-04-21,19430.0,2012600
2025-04-22,19180.0,2530000
2025-04-23,19650.0,3203700
2025-04-24,20385.0,4566300
2025-04-25,21250.0,4594400
2025-04-28,21200.0,2978200
2025-04-30,21225.0,3439300
2025-05-01,21210.0,7217400
2025-05-02,21140.0,5778700
2025-05-07,21905.0,4935300
2025-05-08,22355.0,4223200
2025-05-09,22555.0,4368300
2025-05-12,22890.0,3911700
2025-05-13,24000.0,5801500
2025-05-14,24225.0,4211200
2025-05-15,24130.0,2985800
2025-05-16,23465.0,2996000
2025-05-19,23065.0,2521700
2025-05-20,23345.0,2833100
2025-05-21,23245.0,2268200
2025-05-22,22680.0,3875100
2025-05-23,22755.0,2248800
2025-05-26,23355.0,2656100
2025-05-27,23195.0,2313000
2025-05-28,23165.0,2748900
2025-05-29,24150.0,4082400
2025-05-30,23000.0,6223100
2025-06-02,22605.0,2743000
2025-06-03,22400.0,2663500
2025-06-04,22500.0,2468000
2025-06-05,23350.0,4132700
2025-06-06,23650.0,2851000
2025-06-09,23855.0,3145200
2025-06-10,23740.0,3804300
2025-06-11,24880.0,4463900
2025-06-12,25000.0,3615100
2025-06-13,23800.0,7422300
2025-06-16,24015.0,2996700
2025-06-17,24720.0,4133800
2025-06-18,24735.0,2988400
2025-06-19,24000.0,2902500
2025-06-20,23985.0,3853700
2025-06-23,23705.0,2767000
2025-06-24,24570.0,3940200
2025-06-25,25370.0,3917400
2025-06-26,26380.0,5665500
2025-06-27,27515.0,6819100
2025-06-30,27680.0,6779100
2025-07-01,27070.0,3764900
2025-07-02,26585.0,4143600
2025-07-03,27050.0,4333000
2025-07-04,27175.0,3456800
2025-07-07,27125.0,2033000
2025-07-08,27265.0,3157600
2025-07-09,27175.0,3665900
2025-07-10,26760.0,3188700
2025-07-11,27000.0,3016800
2025-07-14,26485.0,2153200
2025-07-15,27410.0,4009800
2025-07-16,27890.0,7243800
2025-07-17,27770.0,4684900
2025-07-18,27850.0,3460600
2025-07-22,27485.0,3103900
2025-07-23,28020.0,4687600
2025-07-24,28020.0,3730400
2025-07-25,27960.0,2689600
2025-07-28,27330.0,3341600
2025-07-29,27000.0,3108900
2025-07-30,27265.0,2293000
2025-07-31,27330.0,3884900
2025-08-01,22405.0,14269500
2025-08-04,22485.0,7839800
2025-08-05,22395.0,4903900
2025-08-06,21550.0,6135400
2025-08-07,21020.0,7764900
2025-08-08,21290.0,5279800
2025-08-12,21520.0,5264500
2025-08-13,21690.0,5515800
2025-08-14,21255.0,4403100
2025-08-15,21505.0,3950200
2025-08-18,21045.0,3515100
2025-08-19,21220.0,2871900
2025-08-20,20925.0,3224600
2025-08-21,20420.0,4184400
2025-08-22,20095.0,4366100
2025-08-25,20225.0,3871600
2025-08-26,20245.0,3901400
2025-08-27,20335.0,2476800
2025-08-28,20750.0,3909700
2025-08-29,20665.0,3199400
2025-09-01,20285.0,3325300
2025-09-02,20335.0,2225600
2025-09-03,19945.0,4300500
2025-09-04,20085.0,2120200
2025-09-05,20240.0,2535500
2025-09-08,20600.0,3295100
2025-09-09,21020.0,4812700
2025-09-10,21150.0,3056800
2025-09-11,21405.0,3863400
2025-09-12,22585.0,9504400
2025-09-16,23015.0,6365500
2025-09-17,24250.0,10301800
2025-09-18,25455.0,10516200
2025-09-19,25610.0,12196400
2025-09-22,26600.0,9058500
2025-09-24,27255.0,7667800
2025-09-25,27720.0,7835700
2025-09-26,26545.0,6076800
2025-09-29,26505.0,4125000
2025-09-30,26360.0,3778100
2025-10-01,25810.0,4000700
2025-10-02,27845.0,8134900
2025-10-03,28490.0,6692200
2025-10-06,30570.0,10590800
2025-10-07,30090.0,6962700
2025-10-08,29255.0,5730400
2025-10-09,29700.0,4893900
2025-10-10,29280.0,4899100
2025-10-14,28440.0,5956700
2025-10-15,29070.0,5090700
2025-10-16,30250.0,4971500
2025-10-17,30080.0,3590300
2025-10-20,31410.0,5208100
2025-10-21,30710.0,4637300
2025-10-22,30730.0,3906100
2025-10-23,29730.0,3408000
2025-10-24,30270.0,2496700
2025-10-27,30620.0,2725200
2025-10-28,31450.0,3674000
2025-10-29,32490.0,4944100
2025-10-30,32990.0,6571000
2025-10-31,34180.0,4871100
2025-11-04,34790.0,7117900
2025-11-05,33370.0,6509900
2025-11-06,33250.0,3030700
2025-11-07,32800.0,3151100
2025-11-10,34200.0,3346200
2025-11-11,34190.0,2744000
2025-11-12,33660.0,2885400
2025-11-13,33910.0,1819300
2025-11-14,31850.0,4021100
2025-11-17,33300.0,2711200
2025-11-18,31480.0,3139400
2025-11-19,30860.0,2822800
2025-11-20,32500.0,3883500
2025-11-21,30180.0,4751600
2025-11-25,31100.0,2939400
2025-11-26,31170.0,2222000
2025-11-27,32180.0,2019500
2025-11-28,31800.0,1583600
2025-12-01,31630.0,2128400
2025-12-02,31300.0,1720100
2025-12-03,32780.0,3483200
2025-12-04,33820.0,2656500
2025-12-05,33140.0,1928000
2025-12-08,33160.0,1905100
2025-12-09,33590.0,2144700
2025-12-10,33120.0,2256300
2025-12-11,32600.0,2527900
2025-12-12,31500.0,4635800
2025-12-15,31140.0,1988500
2025-12-16,30970.0,2081100
2025-12-17,31320.0,1822200
2025-12-18,30310.0,2876900
2025-12-19,31200.0,2803800
2025-12-22,33170.0,3456100
2025-12-23,33000.0,1716400
2025-12-24,33220.0,2405600
2025-12-25,33790.0,1442800
2025-12-26,34330.0,1928700
2025-12-29,34230.0,1955700
2025-12-30,34320.0,1704900
2026-01-05,36930.0,4530100
2026-01-06,37350.0,3860200
2026-01-07,38170.0,3780900
2026-01-08,36640.0,4022200
2026-01-09,37910.0,4751700
2026-01-13,41030.0,5383100
2026-01-14,42310.0,4203600
2026-01-15,42590.0,4885600
2026-01-16,42150.0,4456700
2026-01-19,42180.0,2722800
2026-01-20,41080.0,2661800
2026-01-21,41210.0,3638100
2026-01-22,42500.0,4242100
2026-01-23,41720.0,3128600
2026-01-26,41090.0,2878400
2026-01-27,42130.0,2713800
2026-01-28,43800.0,4182800
2026-01-29,41330.0,4689400
2026-01-30,41310.0,3513500
2026-02-02,39660.0,3568300
2026-02-03,41560.0,3486600
2026-02-04,40700.0,2431800
2026-02-05,39990.0,2954000
2026-02-06,41030.0,3289700
2026-02-09,40600.0,7678600
2026-02-10,41500.0,4136200
2026-02-12,41300.0,3506400
2026-02-13,41990.0,5378300
2026-02-16,41380.0,2210300
2026-02-17,42150.0,2633400
2026-02-18,43390.0,3565600
2026-02-19,44630.0,3742000
2026-02-20,43960.0,3619200
2026-02-24,44380.0,2447100
2026-02-25,46230.0,3532400
2026-02-26,45310.0,3582700
2026-02-27,44010.0,3675600
2026-03-02,43530.0,2574400
2026-03-03,42600.0,3214900
2026-03-04,40690.0,4835900
2026-03-05,41720.0,3750400
2026-03-06,41790.0,2862300
2026-03-09,38920.0,5170200
2026-03-10,40030.0,3600700
2026-03-11,40530.0,2871700
2026-03-12,39750.0,2673500
2026-03-13,38340.0,3230700
2026-03-16,39150.0,2906700
2026-03-17,38780.0,1930100
2026-03-18,40290.0,2014800
2026-03-19,39330.0,2656600
2026-03-23,38300.0,3387800
2026-03-24,39130.0,2266000
2026-03-25,40360.0,3091900
2026-03-26,40530.0,2747200
2026-03-27,39290.0,3646500
2026-03-30,38840.0,3600000
2026-03-31,37230.0,4036500
2026-04-01,39280.0,2541800
2026-04-02,38020.0,2727000
2026-04-03,38420.0,1832600
2026-04-06,38370.0,2127100
2026-04-07,38440.0,1924100
2026-04-08,42410.0,3872000
2026-04-09,42190.0,2672900
2026-04-10,44040.0,4086200
2026-04-13,42460.0,3255000
2026-04-14,43700.0,3521700
2026-04-15,43500.0,3635500
2026-04-16,45820.0,4808800
2026-04-17,44010.0,2974800
2026-04-20,44250.0,2017800
2026-04-21,45780.0,3182100
2026-04-22,45500.0,2047100
2026-04-23,45480.0,2968500
2026-04-24,45850.0,2312400
2026-04-27,47100.0,3605000
2026-04-28,45150.0,3291600
2026-04-30,44390.0,4081000
2026-05-01,47450.0,5915900
2026-05-07,51720.0,4695700
2026-05-08,52450.0,3644900
2026-05-11,52080.0,2998700
2026-05-12,52160.0,1931800
2026-05-13,51340.0,2301000
2026-05-14,51200.0,2051400
2026-05-15,50290.0,2986000
2026-05-18,49260.0,2434000
2026-05-19,47160.0,2645700
2026-05-20,46100.0,3042100
2026-05-21,48800.0,2745800
2026-05-22,49830.0,2776900
2026-05-25,52180.0,2671900
2026-05-26,51420.0,2439400
2026-05-27,52500.0,3857400
2026-05-28,52320.0,3146300
2026-05-29,52420.0,3555800
2026-06-01,53060.0,3167500
2026-06-02,53710.0,2681900
2026-06-03,60900.0,5433400
2026-06-04,63660.0,4805100
2026-06-05,59450.0,4460100
2026-06-08,55020.0,3961100
2026-06-09,59920.0,5902600
2026-06-10,61830.0,7924500
2026-06-11,63400.0,5585800
2026-06-12,68000.0,7102200
2026-06-15,72760.0,4611000
2026-06-16,70860.0,4828900
2026-06-17,72640.0,4608500
2026-06-18,76080.0,5806900
2026-06-19,75360.0,6107100
2026-06-22,77800.0,3105600
2026-06-23,72960.0,4737500
2026-06-24,69900.0,5275300
2026-06-25,75340.0,4988300
2026-06-26,72920.0,4533200
2026-06-29,74700.0,4216000
2026-06-30,77150.0,5168500
2026-07-01,78800.0,5596400
2026-07-02,72940.0,4530000
2026-07-03,73200.0,4678700
2026-07-06,72320.0,2846600
2026-07-07,69470.0,3890000
2026-07-08,67350.0,4276100
2026-07-09,71060.0,3695600
2026-07-10,72940.0,3910500
2026-07-13,71300.0,3645000
2026-07-14,71130.0,4029300
2026-07-15,74240.0,3909100
2026-07-16,70890.0,5153200
2026-07-17,65100.0,6335500
2026-07-21,66570.0,3621900
2026-07-22,65960.0,4060500
2026-07-23,65950.0,3554800
2026-07-24,62660.0,3871900
2026-07-27,62800.0,2720800
2026-07-28,55920.0,4363800
2026-07-29,50000.0,7362500
2026-07-30,52240.0,6356300
2026-07-31,55500.0,14096600
2026-08-03,54990.0,4585200
2026-08-04,56700.0,3777200
2026-08-05,58550.0,3342100
2026-08-06,55330.0,3602900
2026-08-07,54500.0,2877200
2026-08-10,56750.0,2551600
